source_root,file_path,file_type,geometry_type,crs,feature_count,likely_admin_level,key_name_fields,notes
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/LAKSHADWEEP/LAKSHADWEEP_DISTRICTS.geojson,geojson,MultiPolygon,EPSG:4326,1,possible_district,Dist_LGD;dtcode11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/LAKSHADWEEP/LAKSHADWEEP_STATE.geojson,geojson,MultiPolygon,EPSG:4326,1,possible_state_or_ap,STNAME;STNAME_SH,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/LAKSHADWEEP/LAKSHADWEEP_SUBDISTRICTS.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,10,possible_mandal_or_subdistrict,Dist_LGD;Subdt_LGD;dtcode11;dtname;sdtcode11;sdtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/LAKSHADWEEP/LAKSHADWEEP_VILLAGES.geojson,geojson,Polygon,unknown,27,possible_state_or_ap,b_pan_name;block_name;d_pan_name;dist_lgd;dtcode11;dtname;gp_name;sdtcode11;sdtname;search_village;stname;subdt_lgd;vilname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/LAKSHADWEEP/LAKSHADWEEP_parliament.geojson,geojson,MultiPolygon,EPSG:4326,1,possible_state_or_ap,PC_NAME;ST_NAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MADHYA PRADESH/MADHYA PRADESH District Hq.geojson,geojson,Point,EPSG:4326,52,possible_district,DIST_HQ;DIST_HQNM;DTCODE11;DTNAME;Dist_LGD;LOC_NAME;STNAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MADHYA PRADESH/MADHYA PRADESH Sub District Hq.geojson,geojson,Point,EPSG:4326,342,possible_district,DTCODE11;LOC_NAME;NAME11;SDTCODE11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MADHYA PRADESH/MADHYA PRADESH_ASSEMBLY.geojson,geojson,Polygon,EPSG:4326,226,possible_state_or_ap,AC_NAME;DIST_NAME;DT_CODE;PC_NAME;ST_NAME;dtcode11;dtname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MADHYA PRADESH/MADHYA PRADESH_DISTRICTS.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,52,possible_district,Dist_LGD;dtcode11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MADHYA PRADESH/MADHYA PRADESH_STATE.geojson,geojson,Polygon,EPSG:4326,1,possible_state_or_ap,STNAME;STNAME_SH,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MADHYA PRADESH/MADHYA PRADESH_SUBDISTRICTS.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,341,possible_mandal_or_subdistrict,Dist_LGD;Subdt_LGD;dtcode11;dtname;sdtcode11;sdtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MADHYA PRADESH/MADHYA PRADESH_VILLAGES.geojson,geojson,Polygon,unknown,49549,possible_state_or_ap,b_pan_name;block_name;d_pan_name;dist_lgd;dtcode11;dtname;gp_name;sdtcode11;sdtname;search_village;stname;subdt_lgd;vilname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MADHYA PRADESH/MADHYA PRADESH_parliament.geojson,geojson,Polygon,EPSG:4326,29,possible_state_or_ap,PC_NAME;ST_NAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MAHARASHTRA/MAHARASHTRA District Hq.geojson,geojson,Point,EPSG:4326,36,possible_district,DIST_HQ;DIST_HQNM;DTCODE11;DTNAME;Dist_LGD;LOC_NAME;STNAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MAHARASHTRA/MAHARASHTRA Sub District Hq.geojson,geojson,Point,EPSG:4326,355,possible_district,DTCODE11;LOC_NAME;NAME11;SDTCODE11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MAHARASHTRA/MAHARASHTRA_ASSEMBLY.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,288,possible_state_or_ap,AC_NAME;DIST_NAME;DT_CODE;PC_NAME;ST_NAME;dtcode11;dtname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MAHARASHTRA/MAHARASHTRA_DISTRICTS.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,36,possible_district,Dist_LGD;dtcode11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MAHARASHTRA/MAHARASHTRA_STATE.geojson,geojson,MultiPolygon,EPSG:4326,1,possible_state_or_ap,STNAME;STNAME_SH,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MAHARASHTRA/MAHARASHTRA_SUBDISTRICTS.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,360,possible_mandal_or_subdistrict,Dist_LGD;Subdt_LGD;dtcode11;dtname;sdtcode11;sdtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MAHARASHTRA/MAHARASHTRA_parliament.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,48,possible_state_or_ap,PC_NAME;ST_NAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MANIPUR/MANIPUR District Hq.geojson,geojson,Point,EPSG:4326,16,possible_district,DIST_HQ;DIST_HQNM;DTCODE11;DTNAME;Dist_LGD;LOC_NAME;STNAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MANIPUR/MANIPUR Sub District Hq.geojson,geojson,Point,EPSG:4326,38,possible_district,DTCODE11;LOC_NAME;NAME11;SDTCODE11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MANIPUR/MANIPUR_ASSEMBLY.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,68,possible_state_or_ap,AC_NAME;DIST_NAME;DT_CODE;PC_NAME;ST_NAME;dtcode11;dtname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MANIPUR/MANIPUR_DISTRICTS.geojson,geojson,Polygon,EPSG:4326,16,possible_district,Dist_LGD;dtcode11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MANIPUR/MANIPUR_STATE.geojson,geojson,Polygon,EPSG:4326,1,possible_state_or_ap,STNAME;STNAME_SH,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MANIPUR/MANIPUR_SUBDISTRICTS.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,37,possible_mandal_or_subdistrict,Dist_LGD;Subdt_LGD;dtcode11;dtname;sdtcode11;sdtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MANIPUR/MANIPUR_parliament.geojson,geojson,Polygon,EPSG:4326,2,possible_state_or_ap,PC_NAME;ST_NAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MEGHALAYA/MEGHALAYA District Hq.geojson,geojson,Point,EPSG:4326,11,possible_district,DIST_HQ;DIST_HQNM;DTCODE11;DTNAME;Dist_LGD;LOC_NAME;STNAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MEGHALAYA/MEGHALAYA Sub District Hq.geojson,geojson,Point,EPSG:4326,39,possible_district,DTCODE11;LOC_NAME;NAME11;SDTCODE11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MEGHALAYA/MEGHALAYA_ASSEMBLY.geojson,geojson,Polygon,EPSG:4326,60,possible_state_or_ap,AC_NAME;DIST_NAME;DT_CODE;PC_NAME;ST_NAME;dtcode11;dtname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MEGHALAYA/MEGHALAYA_DISTRICTS.geojson,geojson,Polygon,EPSG:4326,11,possible_district,Dist_LGD;dtcode11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MEGHALAYA/MEGHALAYA_STATE.geojson,geojson,Polygon,EPSG:4326,1,possible_state_or_ap,STNAME;STNAME_SH,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MEGHALAYA/MEGHALAYA_SUBDISTRICTS.geojson,geojson,Polygon,EPSG:4326,40,possible_mandal_or_subdistrict,Dist_LGD;Subdt_LGD;dtcode11;dtname;sdtcode11;sdtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MEGHALAYA/MEGHALAYA_parliament.geojson,geojson,Polygon,EPSG:4326,2,possible_state_or_ap,PC_NAME;ST_NAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MIZORAM/MIZORAM District Hq.geojson,geojson,Point,EPSG:4326,8,possible_district,DIST_HQ;DIST_HQNM;DTCODE11;DTNAME;Dist_LGD;LOC_NAME;STNAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MIZORAM/MIZORAM Sub District Hq.geojson,geojson,Point,EPSG:4326,26,possible_district,DTCODE11;LOC_NAME;NAME11;SDTCODE11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MIZORAM/MIZORAM_ASSEMBLY.geojson,geojson,Polygon,EPSG:4326,40,possible_state_or_ap,AC_NAME;DIST_NAME;DT_CODE;PC_NAME;ST_NAME;dtcode11;dtname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MIZORAM/MIZORAM_DISTRICTS.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,11,possible_district,Dist_LGD;dtcode11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MIZORAM/MIZORAM_STATE.geojson,geojson,Polygon,EPSG:4326,1,possible_state_or_ap,STNAME;STNAME_SH,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MIZORAM/MIZORAM_SUBDISTRICTS.geojson,geojson,Polygon,EPSG:4326,27,possible_mandal_or_subdistrict,Dist_LGD;Subdt_LGD;dtcode11;dtname;sdtcode11;sdtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/MIZORAM/MIZORAM_parliament.geojson,geojson,Polygon,EPSG:4326,1,possible_state_or_ap,PC_NAME;ST_NAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/NAGALAND/NAGALAND District Hq.geojson,geojson,Point,EPSG:4326,11,possible_district,DIST_HQ;DIST_HQNM;DTCODE11;DTNAME;Dist_LGD;LOC_NAME;STNAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/NAGALAND/NAGALAND Sub District Hq.geojson,geojson,Point,EPSG:4326,112,possible_district,DTCODE11;LOC_NAME;NAME11;SDTCODE11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/NAGALAND/NAGALAND_ASSEMBLY.geojson,geojson,Polygon,EPSG:4326,60,possible_state_or_ap,AC_NAME;DIST_NAME;DT_CODE;PC_NAME;ST_NAME;dtcode11;dtname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/NAGALAND/NAGALAND_DISTRICTS.geojson,geojson,Polygon,EPSG:4326,11,possible_district,Dist_LGD;dtcode11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/NAGALAND/NAGALAND_STATE.geojson,geojson,Polygon,EPSG:4326,1,possible_state_or_ap,STNAME;STNAME_SH,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/NAGALAND/NAGALAND_SUBDISTRICTS.geojson,geojson,Polygon,EPSG:4326,112,possible_mandal_or_subdistrict,Dist_LGD;Subdt_LGD;dtcode11;dtname;sdtcode11;sdtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/NAGALAND/NAGALAND_parliament.geojson,geojson,Polygon,EPSG:4326,1,possible_state_or_ap,PC_NAME;ST_NAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/ORISSA/ODISHA Sub District Hq.geojson,geojson,Point,EPSG:4326,476,possible_district,DTCODE11;LOC_NAME;NAME11;SDTCODE11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/ORISSA/ODISHA_DISTRICTS.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,30,possible_district,Dist_LGD;dtcode11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/ORISSA/ODISHA_STATE.geojson,geojson,Polygon,EPSG:4326,1,possible_state_or_ap,STNAME;STNAME_SH,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/ORISSA/ODISHA_SUBDISTRICTS.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,478,possible_mandal_or_subdistrict,Dist_LGD;Subdt_LGD;dtcode11;dtname;sdtcode11;sdtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/ORISSA/ORISSA District Hq.geojson,geojson,Point,EPSG:4326,30,possible_district,DIST_HQ;DIST_HQNM;DTCODE11;DTNAME;Dist_LGD;LOC_NAME;STNAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/ORISSA/ORISSA_ASSEMBLY.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,147,possible_state_or_ap,AC_NAME;DIST_NAME;DT_CODE;PC_NAME;ST_NAME;dtcode11;dtname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/ORISSA/ORISSA_VILLAGES.geojson,geojson,Polygon,unknown,52665,possible_state_or_ap,b_pan_name;block_name;d_pan_name;dist_lgd;dtcode11;dtname;gp_name;sdtcode11;sdtname;search_village;stname;subdt_lgd;vilname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/ORISSA/ORISSA_parliament.geojson,geojson,Polygon,EPSG:4326,21,possible_state_or_ap,PC_NAME;ST_NAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/PUDUCHERRY/PONDICHERRY District Hq.geojson,geojson,Point,EPSG:4326,4,possible_district,DIST_HQ;DIST_HQNM;DTCODE11;DTNAME;Dist_LGD;LOC_NAME;STNAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/PUDUCHERRY/PUDUCHERRY Sub District Hq.geojson,geojson,Point,EPSG:4326,8,possible_district,DTCODE11;LOC_NAME;NAME11;SDTCODE11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/PUDUCHERRY/PUDUCHERRY_ASSEMBLY.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,30,possible_state_or_ap,AC_NAME;DIST_NAME;DT_CODE;PC_NAME;ST_NAME;dtcode11;dtname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/PUDUCHERRY/PUDUCHERRY_DISTRICTS.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,4,possible_district,Dist_LGD;dtcode11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/PUDUCHERRY/PUDUCHERRY_STATE.geojson,geojson,MultiPolygon,EPSG:4326,1,possible_state_or_ap,STNAME;STNAME_SH,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/PUDUCHERRY/PUDUCHERRY_SUBDISTRICTS.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,8,possible_mandal_or_subdistrict,Dist_LGD;Subdt_LGD;dtcode11;dtname;sdtcode11;sdtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/PUDUCHERRY/PUDUCHERRY_VILLAGES.geojson,geojson,Polygon,unknown,130,possible_state_or_ap,b_pan_name;block_name;d_pan_name;dist_lgd;dtcode11;dtname;gp_name;sdtcode11;sdtname;search_village;stname;subdt_lgd;vilname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/PUDUCHERRY/PUDUCHERRY_parliament.geojson,geojson,MultiPolygon,EPSG:4326,1,possible_state_or_ap,PC_NAME;ST_NAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/PUNJAB/PUNJAB District Hq.geojson,geojson,Point,EPSG:4326,22,possible_district,DIST_HQ;DIST_HQNM;DTCODE11;DTNAME;Dist_LGD;LOC_NAME;STNAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/PUNJAB/PUNJAB Sub District Hq.geojson,geojson,Point,EPSG:4326,77,possible_district,DTCODE11;LOC_NAME;NAME11;SDTCODE11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/PUNJAB/PUNJAB_ASSEMBLY.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,117,possible_state_or_ap,AC_NAME;DIST_NAME;DT_CODE;PC_NAME;ST_NAME;dtcode11;dtname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/PUNJAB/PUNJAB_DISTRICTS.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,22,possible_district,Dist_LGD;dtcode11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/PUNJAB/PUNJAB_STATE.geojson,geojson,Polygon,EPSG:4326,1,possible_state_or_ap,STNAME;STNAME_SH,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/PUNJAB/PUNJAB_SUBDISTRICTS.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,78,possible_mandal_or_subdistrict,Dist_LGD;Subdt_LGD;dtcode11;dtname;sdtcode11;sdtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/PUNJAB/PUNJAB_VILLAGES.geojson,geojson,Polygon,unknown,12956,possible_state_or_ap,b_pan_name;block_name;d_pan_name;dist_lgd;dtcode11;dtname;gp_name;sdtcode11;sdtname;search_village;stname;subdt_lgd;vilname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/PUNJAB/PUNJAB_parliament.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,13,possible_state_or_ap,PC_NAME;ST_NAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/RAJASTHAN/RAJASTHAN District Hq.geojson,geojson,Point,EPSG:4326,33,possible_district,DIST_HQ;DIST_HQNM;DTCODE11;DTNAME;Dist_LGD;LOC_NAME;STNAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/RAJASTHAN/RAJASTHAN Sub District Hq.geojson,geojson,Point,EPSG:4326,244,possible_district,DTCODE11;LOC_NAME;NAME11;SDTCODE11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/RAJASTHAN/RAJASTHAN_ASSEMBLY.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,201,possible_state_or_ap,AC_NAME;DIST_NAME;DT_CODE;PC_NAME;ST_NAME;dtcode11;dtname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/RAJASTHAN/RAJASTHAN_DISTRICTS.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,33,possible_district,Dist_LGD;dtcode11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/RAJASTHAN/RAJASTHAN_STATE.geojson,geojson,Polygon,EPSG:4326,1,possible_state_or_ap,STNAME;STNAME_SH,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/RAJASTHAN/RAJASTHAN_SUBDISTRICTS.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,314,possible_mandal_or_subdistrict,Dist_LGD;Subdt_LGD;dtcode11;dtname;sdtcode11;sdtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/RAJASTHAN/RAJASTHAN_VILLAGES.geojson,geojson,Polygon,unknown,40103,possible_state_or_ap,b_pan_name;block_name;d_pan_name;dist_lgd;dtcode11;dtname;gp_name;sdtcode11;sdtname;search_village;stname;subdt_lgd;vilname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/RAJASTHAN/RAJASTHAN_parliament.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,25,possible_state_or_ap,PC_NAME;ST_NAME,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/SIKKIM/SIKKIM District Hq.geojson,geojson,Point,unknown,6,possible_district,dist_hq;dist_hq_local;dist_hqnm;dist_lgd;dtcode11;dtname;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/SIKKIM/SIKKIM Sub District Hq.geojson,geojson,Point,unknown,9,possible_district,dt_lgd;dtcode11;dtname;name11;sdtcode11;sdtlgd;sdtname_l;stname,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/SIKKIM/SIKKIM_ASSEMBLY.geojson,geojson,MultiPolygon;Polygon,EPSG:4326,38,possible_state_or_ap,AC_NAME;DIST_NAME;DT_CODE;PC_NAME;ST_NAME;dtcode11;dtname11,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/SIKKIM/SIKKIM_DISTRICTS.geojson,geojson,Polygon,unknown,6,possible_district,dist_code;district,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/SIKKIM/SIKKIM_STATE.geojson,geojson,Polygon,EPSG:4326,1,possible_state_or_ap,STNAME;STNAME_SH,JSON/GeoJSON inspected without officiality assumption
data/raw/boundaries/datta07_indian_shapefiles,data/raw/boundaries/datta07_indian_shapefiles/STATES/SIKKIM/SIKKIM_SUBDISTRICTS.geojson,geojson,Polygon,unknown,9,possible_mandal_or_subdistrict,dist_lgd;dtcode11;dtname;sdtcode11;sdtname;stname;subdt_lgd,JSON/GeoJSON inspected without officiality assumption
